Date,Ticker,Sector,Open,High,Low,Close,Volume
2023-08-10,GOOGL,Technology,259.99,260.81,256.04,259.25,5000581
2023-08-11,GOOGL,Technology,259.25,264.62,255.9,262.98,9104878
2023-08-14,GOOGL,Technology,262.98,266.0,260.73,261.39,10099035
2023-08-15,GOOGL,Technology,261.39,261.53,252.69,254.35,4644552
2023-08-16,GOOGL,Technology,254.35,257.04,249.52,251.36,13035238
2023-08-17,GOOGL,Technology,251.36,252.18,247.35,248.22,12765737
2023-08-18,GOOGL,Technology,248.22,256.58,247.21,254.98,15649583
2023-08-21,GOOGL,Technology,254.98,255.31,252.82,253.89,6449928
2023-08-22,GOOGL,Technology,253.89,254.95,252.24,254.42,13953823
2023-08-23,GOOGL,Technology,254.42,255.66,251.83,252.37,7116234
2023-08-24,GOOGL,Technology,252.37,256.65,250.77,256.48,13168871
2023-08-25,GOOGL,Technology,256.48,257.01,249.18,252.63,4644994
2023-08-28,GOOGL,Technology,252.63,259.01,251.25,255.28,6660933
2023-08-29,GOOGL,Technology,255.28,256.08,246.94,248.38,5651529
2023-08-30,GOOGL,Technology,248.38,255.6,244.9,253.69,5000274
2023-08-31,GOOGL,Technology,253.69,254.76,248.63,252.37,11877218
2023-09-01,GOOGL,Technology,252.37,255.86,247.42,250.64,17186398
2023-09-04,GOOGL,Technology,250.64,254.01,248.29,249.5,6892490
2023-09-05,GOOGL,Technology,249.5,254.11,248.9,252.54,25356203
2023-09-06,GOOGL,Technology,252.54,255.21,251.67,254.67,7804094
2023-09-07,GOOGL,Technology,254.67,255.66,253.6,254.35,6904439
2023-09-08,GOOGL,Technology,254.35,257.52,251.26,255.92,10695052
2023-09-11,GOOGL,Technology,255.92,255.94,249.13,251.39,8334857
2023-09-12,GOOGL,Technology,251.39,253.26,250.43,251.79,4376569
2023-09-13,GOOGL,Technology,251.79,252.34,251.4,251.57,14101590
2023-09-14,GOOGL,Technology,251.57,254.29,244.93,245.89,13011310
2023-09-15,GOOGL,Technology,245.89,250.68,244.85,247.94,11907317
2023-09-18,GOOGL,Technology,247.94,254.81,245.22,253.07,7421844
2023-09-19,GOOGL,Technology,253.07,254.19,250.87,252.68,4728620
2023-09-20,GOOGL,Technology,252.68,255.92,250.07,251.12,8732594
2023-09-21,GOOGL,Technology,251.12,252.62,249.14,249.23,5688691
2023-09-22,GOOGL,Technology,249.23,254.26,249.13,253.57,6961133
2023-09-25,GOOGL,Technology,253.57,257.79,253.06,257.49,8512357
2023-09-26,GOOGL,Technology,257.49,258.31,253.54,256.91,8492997
2023-09-27,GOOGL,Technology,256.91,262.15,256.73,261.16,9289213
2023-09-28,GOOGL,Technology,261.16,266.36,259.07,261.85,5507813
2023-09-29,GOOGL,Technology,261.85,264.98,258.48,261.62,5249406
2023-10-02,GOOGL,Technology,261.62,262.6,259.94,262.2,6508169
2023-10-03,GOOGL,Technology,262.2,266.83,259.11,260.98,9688782
2023-10-04,GOOGL,Technology,260.98,261.56,256.31,256.94,32132571
2023-10-05,GOOGL,Technology,256.94,258.2,252.23,252.52,4491314
2023-10-06,GOOGL,Technology,252.52,254.05,248.02,252.7,14188294
2023-10-09,GOOGL,Technology,252.7,256.65,251.72,255.55,8616410
2023-10-10,GOOGL,Technology,255.55,255.65,251.87,254.49,13028153
2023-10-11,GOOGL,Technology,254.49,257.72,253.19,256.49,4269599
2023-10-12,GOOGL,Technology,256.49,257.64,254.3,256.82,13760482
2023-10-13,GOOGL,Technology,256.82,257.36,251.94,252.52,14418301
2023-10-16,GOOGL,Technology,252.52,254.77,251.67,254.29,12123029
2023-10-17,GOOGL,Technology,254.29,255.2,253.2,255.02,6472731
2023-10-18,GOOGL,Technology,255.02,256.4,254.27,255.97,4425452
2023-10-19,GOOGL,Technology,255.97,257.71,251.82,254.0,21813892
2023-10-20,GOOGL,Technology,254.0,255.12,251.21,252.99,3325426
2023-10-23,GOOGL,Technology,252.99,258.24,249.71,257.89,12985237
2023-10-24,GOOGL,Technology,257.89,258.15,254.73,255.15,4518728
2023-10-25,GOOGL,Technology,255.15,258.1,250.85,251.97,2619247
2023-10-26,GOOGL,Technology,251.97,258.65,247.63,258.64,3980540
2023-10-27,GOOGL,Technology,258.64,258.72,254.27,255.1,14429648
2023-10-30,GOOGL,Technology,255.1,261.47,254.04,259.6,14028919
2023-10-31,GOOGL,Technology,259.6,265.2,257.29,263.64,25029898
2023-11-01,GOOGL,Technology,263.64,264.79,257.41,259.68,4358315
2023-11-02,GOOGL,Technology,259.68,262.68,257.97,261.19,4784421
2023-11-03,GOOGL,Technology,261.19,262.88,256.18,257.44,4900179
2023-11-06,GOOGL,Technology,257.44,258.03,255.48,257.29,3210666
2023-11-07,GOOGL,Technology,257.29,257.74,251.19,251.3,8033749
2023-11-08,GOOGL,Technology,251.3,255.62,249.71,254.38,8558288
2023-11-09,GOOGL,Technology,254.38,257.54,248.96,252.43,8279473
2023-11-10,GOOGL,Technology,252.43,259.01,252.31,255.2,11062357
2023-11-13,GOOGL,Technology,255.2,256.5,250.69,252.0,6215785
2023-11-14,GOOGL,Technology,252.0,253.21,245.85,248.28,6384683
2023-11-15,GOOGL,Technology,248.28,249.33,239.82,243.77,8081931
2023-11-16,GOOGL,Technology,243.77,243.95,239.7,243.88,13676163
2023-11-17,GOOGL,Technology,243.88,245.63,243.12,244.36,8510152
2023-11-20,GOOGL,Technology,244.36,246.61,243.57,246.39,10287085
2023-11-21,GOOGL,Technology,246.39,253.31,245.99,250.52,14022284
2023-11-22,GOOGL,Technology,250.52,251.38,250.29,250.53,7426747
2023-11-23,GOOGL,Technology,250.53,252.97,248.67,250.44,35094534
2023-11-24,GOOGL,Technology,250.44,252.24,250.06,251.63,6961466
2023-11-27,GOOGL,Technology,251.63,255.75,248.92,255.13,8180817
2023-11-28,GOOGL,Technology,255.13,260.65,253.31,256.22,5797088
2023-11-29,GOOGL,Technology,256.22,261.25,254.41,260.98,10036078
2023-11-30,GOOGL,Technology,260.98,261.92,253.57,256.95,25303608
2023-12-01,GOOGL,Technology,256.95,262.8,254.49,254.6,9327317
2023-12-04,GOOGL,Technology,254.6,254.74,249.87,250.87,7249123
2023-12-05,GOOGL,Technology,250.87,254.82,250.4,253.85,8266495
2023-12-06,GOOGL,Technology,253.85,254.86,248.49,250.56,16712749
2023-12-07,GOOGL,Technology,250.56,251.29,248.92,248.96,5585525
2023-12-08,GOOGL,Technology,248.96,255.72,248.3,252.2,15133023
2023-12-11,GOOGL,Technology,252.2,255.48,250.8,251.73,8236818
2023-12-12,GOOGL,Technology,251.73,257.48,248.09,253.81,6417202
2023-12-13,GOOGL,Technology,253.81,258.56,248.46,250.25,4020054
2023-12-14,GOOGL,Technology,250.25,260.33,248.15,257.5,12531490
2023-12-15,GOOGL,Technology,257.5,265.32,255.33,260.43,6516953
2023-12-18,GOOGL,Technology,260.43,263.21,260.03,262.05,8194831
2023-12-19,GOOGL,Technology,262.05,266.03,261.54,264.24,13270688
2023-12-20,GOOGL,Technology,264.24,269.33,262.87,267.22,10848355
2023-12-21,GOOGL,Technology,267.22,270.78,261.6,263.71,7086353
2023-12-22,GOOGL,Technology,263.71,271.04,262.4,267.47,6831422
2023-12-25,GOOGL,Technology,267.47,269.65,266.67,268.81,25565501
2023-12-26,GOOGL,Technology,268.81,271.78,266.21,266.52,13051211
2023-12-27,GOOGL,Technology,266.52,267.21,262.45,264.8,6956659
2023-12-28,GOOGL,Technology,264.8,270.85,262.31,270.01,10679338
2023-12-29,GOOGL,Technology,270.01,275.81,269.95,273.81,9173218
2024-01-01,GOOGL,Technology,273.81,279.82,271.59,276.78,5801259
2024-01-02,GOOGL,Technology,276.78,281.59,269.73,269.98,8755585
2024-01-03,GOOGL,Technology,269.98,274.71,267.55,270.5,10480749
2024-01-04,GOOGL,Technology,270.5,274.3,267.51,268.95,9580001
2024-01-05,GOOGL,Technology,268.95,270.81,264.86,267.02,10340836
2024-01-08,GOOGL,Technology,267.02,271.18,264.75,270.41,9220580
2024-01-09,GOOGL,Technology,270.41,271.28,260.98,263.55,4868461
2024-01-10,GOOGL,Technology,263.55,267.54,257.18,257.79,9043078
2024-01-11,GOOGL,Technology,257.79,260.0,249.23,254.0,11506977
2024-01-12,GOOGL,Technology,254.0,270.13,251.93,266.04,17887383
2024-01-15,GOOGL,Technology,266.04,267.15,260.65,264.99,5778731
2024-01-16,GOOGL,Technology,264.99,270.04,262.03,267.63,10784067
2024-01-17,GOOGL,Technology,267.63,269.33,258.67,260.51,21440396
2024-01-18,GOOGL,Technology,260.51,264.8,255.86,256.96,7598033
2024-01-19,GOOGL,Technology,256.96,259.17,248.83,252.82,8552726
2024-01-22,GOOGL,Technology,252.82,253.53,250.25,251.9,7141925
2024-01-23,GOOGL,Technology,251.9,256.09,251.15,253.35,5314448
2024-01-24,GOOGL,Technology,253.35,256.8,248.19,251.67,10463999
2024-01-25,GOOGL,Technology,251.67,261.01,250.96,257.79,7725984
2024-01-26,GOOGL,Technology,257.79,261.71,256.51,260.94,7102434
2024-01-29,GOOGL,Technology,260.94,264.06,259.36,263.06,9002054
2024-01-30,GOOGL,Technology,263.06,263.57,261.39,262.59,10131715
2024-01-31,GOOGL,Technology,262.59,264.51,257.77,259.12,6276351
2024-02-01,GOOGL,Technology,259.12,263.83,256.1,262.22,4672326
2024-02-02,GOOGL,Technology,262.22,268.41,258.97,266.0,11307546
2024-02-05,GOOGL,Technology,266.0,269.39,262.19,262.96,17857176
2024-02-06,GOOGL,Technology,262.96,263.19,255.16,259.64,5820025
2024-02-07,GOOGL,Technology,259.64,261.17,258.44,261.06,11407007
2024-02-08,GOOGL,Technology,261.06,263.04,253.46,254.63,5748336
2024-02-09,GOOGL,Technology,254.63,256.89,247.34,250.21,17317348
2024-02-12,GOOGL,Technology,250.21,254.56,246.23,253.73,11602053
2024-02-13,GOOGL,Technology,253.73,257.26,250.74,257.04,13657927
2024-02-14,GOOGL,Technology,257.04,262.5,254.39,262.14,7841077
2024-02-15,GOOGL,Technology,262.14,262.7,258.39,260.49,14075935
2024-02-16,GOOGL,Technology,260.49,263.83,256.88,258.11,5538026
2024-02-19,GOOGL,Technology,258.11,260.58,246.08,249.03,11411514
2024-02-20,GOOGL,Technology,249.03,250.32,245.16,245.66,28982249
2024-02-21,GOOGL,Technology,245.66,246.66,244.06,244.38,4588018
2024-02-22,GOOGL,Technology,244.38,253.25,242.14,248.09,7803359
2024-02-23,GOOGL,Technology,248.09,248.39,245.62,246.53,9917596
2024-02-26,GOOGL,Technology,246.53,248.11,243.74,246.51,5530039
2024-02-27,GOOGL,Technology,246.51,246.67,241.63,243.81,13229251
2024-02-28,GOOGL,Technology,243.81,245.38,241.47,243.44,11924551
2024-02-29,GOOGL,Technology,243.44,246.66,239.14,241.51,6479283
2024-03-01,GOOGL,Technology,241.51,242.97,236.96,237.44,3601697
2024-03-04,GOOGL,Technology,237.44,238.01,228.46,230.0,10182572
2024-03-05,GOOGL,Technology,230.0,233.29,229.2,233.16,5458459
2024-03-06,GOOGL,Technology,233.16,237.72,232.67,236.28,7359459
2024-03-07,GOOGL,Technology,236.28,237.6,231.74,232.08,17420283
2024-03-08,GOOGL,Technology,232.08,237.69,231.53,237.14,14809978
2024-03-11,GOOGL,Technology,237.14,247.61,234.49,244.65,14811450
2024-03-12,GOOGL,Technology,244.65,248.48,235.38,236.36,16922018
2024-03-13,GOOGL,Technology,236.36,240.17,235.5,238.2,12876137
2024-03-14,GOOGL,Technology,238.2,238.38,236.41,237.56,4312657
2024-03-15,GOOGL,Technology,237.56,240.97,235.21,239.48,21300945
2024-03-18,GOOGL,Technology,239.48,241.96,239.23,239.36,6113925
2024-03-19,GOOGL,Technology,239.36,243.19,238.94,242.13,9613427
2024-03-20,GOOGL,Technology,242.13,243.79,241.26,242.51,15258147
2024-03-21,GOOGL,Technology,242.51,254.21,241.23,250.86,25089767
2024-03-22,GOOGL,Technology,250.86,251.7,249.14,249.59,6309487
2024-03-25,GOOGL,Technology,249.59,251.47,248.26,249.99,9180885
2024-03-26,GOOGL,Technology,249.99,254.04,247.95,248.03,6107404
2024-03-27,GOOGL,Technology,248.03,252.81,243.68,250.13,9896068
2024-03-28,GOOGL,Technology,250.13,253.16,246.29,250.76,6609783
2024-03-29,GOOGL,Technology,250.76,252.03,245.38,246.11,5927251
2024-04-01,GOOGL,Technology,246.11,246.93,239.02,241.46,10327779
2024-04-02,GOOGL,Technology,241.46,242.19,236.54,238.42,6399757
2024-04-03,GOOGL,Technology,238.42,241.86,237.64,240.86,17956828
2024-04-04,GOOGL,Technology,240.86,245.95,239.24,244.08,8111244
2024-04-05,GOOGL,Technology,244.08,255.09,243.46,251.05,6172510
2024-04-08,GOOGL,Technology,251.05,252.09,247.05,248.06,6595371
2024-04-09,GOOGL,Technology,248.06,253.29,245.63,249.54,8218089
2024-04-10,GOOGL,Technology,249.54,260.4,249.33,255.03,8215166
2024-04-11,GOOGL,Technology,255.03,261.83,253.59,258.5,8072265
2024-04-12,GOOGL,Technology,258.5,261.32,256.85,259.33,6612597
2024-04-15,GOOGL,Technology,259.33,261.27,253.01,253.2,9736609
2024-04-16,GOOGL,Technology,253.2,254.89,247.33,249.2,8724919
2024-04-17,GOOGL,Technology,249.2,250.1,246.45,247.61,6287193
2024-04-18,GOOGL,Technology,247.61,247.68,244.3,245.07,2812962
2024-04-19,GOOGL,Technology,245.07,250.53,243.68,249.04,8097612
2024-04-22,GOOGL,Technology,249.04,250.39,247.15,247.4,12339118
2024-04-23,GOOGL,Technology,247.4,249.17,239.11,240.37,11537565
2024-04-24,GOOGL,Technology,240.37,244.45,237.63,240.75,13958662
2024-04-25,GOOGL,Technology,240.75,243.05,239.77,239.95,9785332
2024-04-26,GOOGL,Technology,239.95,245.31,238.43,244.36,7427845
2024-04-29,GOOGL,Technology,244.36,249.73,244.1,246.11,2812423
2024-04-30,GOOGL,Technology,246.11,246.61,238.36,241.02,11836045
2024-05-01,GOOGL,Technology,241.02,250.03,239.76,249.91,12755444
2024-05-02,GOOGL,Technology,249.91,258.48,244.29,257.96,8804649
2024-05-03,GOOGL,Technology,257.96,261.58,256.86,261.19,9943705
2024-05-06,GOOGL,Technology,261.19,261.3,255.23,256.72,7190384
2024-05-07,GOOGL,Technology,256.72,258.55,252.85,254.02,9616269
2024-05-08,GOOGL,Technology,254.02,256.5,251.76,256.15,9350466
2024-05-09,GOOGL,Technology,256.15,258.8,254.9,258.53,9479888
2024-05-10,GOOGL,Technology,258.53,261.45,253.97,254.57,8506113
2024-05-13,GOOGL,Technology,254.57,257.21,250.56,252.07,28716350
2024-05-14,GOOGL,Technology,252.07,253.93,251.49,251.69,9479254
2024-05-15,GOOGL,Technology,251.69,251.73,247.45,247.64,9982085
2024-05-16,GOOGL,Technology,247.64,247.87,243.93,244.39,9492595
2024-05-17,GOOGL,Technology,244.39,249.31,238.16,241.04,8048535
2024-05-20,GOOGL,Technology,241.04,242.67,235.95,237.76,4379779
2024-05-21,GOOGL,Technology,237.76,247.69,236.12,246.73,4438482
2024-05-22,GOOGL,Technology,246.73,252.85,246.27,252.79,2749225
2024-05-23,GOOGL,Technology,252.79,253.08,246.1,246.36,5496171
2024-05-24,GOOGL,Technology,246.36,246.5,245.37,245.6,8638421
2024-05-27,GOOGL,Technology,245.6,248.04,241.42,241.94,20923475
2024-05-28,GOOGL,Technology,241.94,243.39,235.04,235.09,5348263
2024-05-29,GOOGL,Technology,235.09,236.92,233.1,233.2,11301176
2024-05-30,GOOGL,Technology,233.2,234.64,229.08,234.58,5219454
2024-05-31,GOOGL,Technology,234.58,235.61,229.24,230.35,6084515
2024-06-03,GOOGL,Technology,230.35,236.41,228.88,232.69,16952239
2024-06-04,GOOGL,Technology,232.69,235.0,231.41,231.84,7836863
2024-06-05,GOOGL,Technology,231.84,243.0,228.08,238.64,8549936
2024-06-06,GOOGL,Technology,238.64,244.75,236.54,242.35,7210456
2024-06-07,GOOGL,Technology,242.35,245.89,236.77,238.87,4568831
2024-06-10,GOOGL,Technology,238.87,242.79,237.89,241.84,6607094
2024-06-11,GOOGL,Technology,241.84,241.98,238.29,241.46,23337424
2024-06-12,GOOGL,Technology,241.46,248.85,240.28,246.99,5202222
2024-06-13,GOOGL,Technology,246.99,248.92,242.37,242.44,9145473
2024-06-14,GOOGL,Technology,242.44,242.89,239.52,241.82,3837862
2024-06-17,GOOGL,Technology,241.82,244.42,240.92,243.34,4244066
2024-06-18,GOOGL,Technology,243.34,246.42,241.56,245.11,7010230
2024-06-19,GOOGL,Technology,245.11,247.49,239.14,242.63,6633991
2024-06-20,GOOGL,Technology,242.63,243.29,236.04,237.16,8431560
2024-06-21,GOOGL,Technology,237.16,239.02,230.24,231.69,10575681
2024-06-24,GOOGL,Technology,231.69,242.17,231.61,241.5,8931786
2024-06-25,GOOGL,Technology,241.5,246.87,240.69,246.17,4903211
2024-06-26,GOOGL,Technology,246.17,251.56,245.1,250.62,3828767
2024-06-27,GOOGL,Technology,250.62,254.14,248.03,249.17,8787881
2024-06-28,GOOGL,Technology,249.17,256.11,248.2,253.98,10220829
2024-07-01,GOOGL,Technology,253.98,254.53,248.8,253.85,9189120
2024-07-02,GOOGL,Technology,253.85,257.15,248.12,248.59,13889720
2024-07-03,GOOGL,Technology,248.59,250.68,238.67,239.35,8119519
2024-07-04,GOOGL,Technology,239.35,239.83,235.62,237.59,5795542
2024-07-05,GOOGL,Technology,237.59,240.42,233.25,239.71,4800627
2024-07-08,GOOGL,Technology,239.71,241.99,236.14,236.61,8955541
2024-07-09,GOOGL,Technology,236.61,240.41,234.64,239.63,5758582
2024-07-10,GOOGL,Technology,239.63,241.97,231.52,232.95,9983542
2024-07-11,GOOGL,Technology,232.95,234.24,230.66,231.3,15715880
2024-07-12,GOOGL,Technology,231.3,233.23,225.24,225.57,12773711
2024-07-15,GOOGL,Technology,225.57,226.53,223.22,225.38,12190887
2024-07-16,GOOGL,Technology,225.38,231.11,224.46,229.88,12458985
2024-07-17,GOOGL,Technology,229.88,237.88,228.46,235.91,5478593
2024-07-18,GOOGL,Technology,235.91,247.17,234.86,245.89,4458770
2024-07-19,GOOGL,Technology,245.89,246.21,238.93,241.54,6244298
2024-07-22,GOOGL,Technology,241.54,243.93,237.64,238.64,3489873
2024-07-23,GOOGL,Technology,238.64,238.78,233.18,234.2,15951294
2024-07-24,GOOGL,Technology,234.2,235.68,233.2,234.45,7554902
2024-07-25,GOOGL,Technology,234.45,242.04,232.1,238.88,7459668
2024-07-26,GOOGL,Technology,238.88,243.99,236.96,240.96,15131048
2024-07-29,GOOGL,Technology,240.96,243.33,235.81,237.47,8616821
2024-07-30,GOOGL,Technology,237.47,239.27,234.21,235.97,9270885
2024-07-31,GOOGL,Technology,235.97,241.86,235.63,240.83,16012824
2024-08-01,GOOGL,Technology,240.83,248.51,238.63,247.52,8067877
2024-08-02,GOOGL,Technology,247.52,255.81,245.29,255.41,11947912
2024-08-05,GOOGL,Technology,255.41,255.59,251.63,251.98,12931888
2024-08-06,GOOGL,Technology,251.98,256.61,250.93,255.35,6437231
2024-08-07,GOOGL,Technology,255.35,257.14,250.92,255.85,4391931
2024-08-08,GOOGL,Technology,255.85,258.48,253.15,258.32,6962680
2024-08-09,GOOGL,Technology,258.32,259.9,249.99,250.72,12849899
2024-08-12,GOOGL,Technology,250.72,252.17,248.9,250.69,7796484
2024-08-13,GOOGL,Technology,250.69,257.12,248.84,255.12,12376806
2024-08-14,GOOGL,Technology,255.12,257.16,254.5,257.14,13314692
2024-08-15,GOOGL,Technology,257.14,257.79,249.38,251.23,9390602
2024-08-16,GOOGL,Technology,251.23,252.28,242.4,244.83,12007739
2024-08-19,GOOGL,Technology,244.83,253.06,243.74,251.36,14332398
2024-08-20,GOOGL,Technology,251.36,254.0,248.51,248.83,15769956
2024-08-21,GOOGL,Technology,248.83,255.37,248.5,252.08,8054997
2024-08-22,GOOGL,Technology,252.08,252.94,245.22,247.5,18945254
2024-08-23,GOOGL,Technology,247.5,249.57,240.29,241.04,7731247
2024-08-26,GOOGL,Technology,241.04,243.73,235.46,237.0,14619598
2024-08-27,GOOGL,Technology,237.0,239.01,231.44,235.33,7018274
2024-08-28,GOOGL,Technology,235.33,236.78,233.66,235.44,8408645
2024-08-29,GOOGL,Technology,235.44,237.23,233.05,235.61,10770260
2024-08-30,GOOGL,Technology,235.61,236.56,227.56,229.16,7985556
2024-09-02,GOOGL,Technology,229.16,231.79,222.12,222.4,10615967
2024-09-03,GOOGL,Technology,222.4,226.96,220.38,225.42,4939003
2024-09-04,GOOGL,Technology,225.42,227.15,222.92,224.68,6500711
2024-09-05,GOOGL,Technology,224.68,229.48,222.65,229.08,18652349
2024-09-06,GOOGL,Technology,229.08,230.07,226.84,228.7,9459756
2024-09-09,GOOGL,Technology,228.7,229.34,222.27,223.55,6512788
2024-09-10,GOOGL,Technology,223.55,231.28,223.43,229.65,16395995
2024-09-11,GOOGL,Technology,229.65,230.46,227.12,228.6,5339473
2024-09-12,GOOGL,Technology,228.6,229.72,224.37,226.82,8503207
2024-09-13,GOOGL,Technology,226.82,228.64,224.9,227.59,3091269
2024-09-16,GOOGL,Technology,227.59,228.59,226.14,227.09,7176109
2024-09-17,GOOGL,Technology,227.09,228.91,224.2,227.39,11366575
2024-09-18,GOOGL,Technology,227.39,227.66,222.95,225.69,9065855
2024-09-19,GOOGL,Technology,225.69,231.72,223.18,231.39,13465916
2024-09-20,GOOGL,Technology,231.39,231.72,224.88,227.32,12125445
2024-09-23,GOOGL,Technology,227.32,230.48,227.02,228.58,5892119
2024-09-24,GOOGL,Technology,228.58,231.66,227.45,229.42,9971662
2024-09-25,GOOGL,Technology,229.42,229.86,224.12,227.59,6470704
2024-09-26,GOOGL,Technology,227.59,241.51,226.67,236.63,7842904
2022-01-03,AMZN,Consumer Cyclical,110.0,110.51,107.53,108.99,5644094
2022-01-04,AMZN,Consumer Cyclical,108.99,110.65,107.76,110.44,12007030
2022-01-05,AMZN,Consumer Cyclical,110.44,112.26,108.6,111.94,6172034
2022-01-06,AMZN,Consumer Cyclical,111.94,114.23,111.05,113.7,10721191
2022-01-07,AMZN,Consumer Cyclical,113.7,115.0,112.97,114.39,14366761
2022-01-10,AMZN,Consumer Cyclical,114.39,115.24,114.27,115.1,2065416
2022-01-11,AMZN,Consumer Cyclical,115.1,118.94,114.91,118.7,11649085
2022-01-12,AMZN,Consumer Cyclical,118.7,119.55,118.0,118.82,8070479
2022-01-13,AMZN,Consumer Cyclical,118.82,121.38,118.63,120.64,19661163
2022-01-14,AMZN,Consumer Cyclical,120.64,120.94,119.41,120.01,7231524
2022-01-17,AMZN,Consumer Cyclical,120.01,124.43,119.47,124.34,3044138
2022-01-18,AMZN,Consumer Cyclical,124.34,129.36,123.2,128.81,11365507
2022-01-19,AMZN,Consumer Cyclical,128.81,131.14,128.51,130.79,16193559
2022-01-20,AMZN,Consumer Cyclical,130.79,133.36,130.54,131.16,15916289
2022-01-21,AMZN,Consumer Cyclical,131.16,131.69,126.45,128.31,5175783
2022-01-24,AMZN,Consumer Cyclical,128.31,129.31,127.7,128.56,17018577
2022-01-25,AMZN,Consumer Cyclical,128.56,129.36,125.55,125.94,13541546
2022-01-26,AMZN,Consumer Cyclical,125.94,126.25,124.29,125.09,16151220
2022-01-27,AMZN,Consumer Cyclical,125.09,126.17,121.56,122.16,9122508
2022-01-28,AMZN,Consumer Cyclical,122.16,122.25,118.77,119.22,10765759
2022-01-31,AMZN,Consumer Cyclical,119.22,121.09,114.87,115.26,12584691
2022-02-01,AMZN,Consumer Cyclical,115.26,115.31,114.72,114.99,16693896
2022-02-02,AMZN,Consumer Cyclical,114.99,116.14,114.25,115.22,6376827
2022-02-03,AMZN,Consumer Cyclical,115.22,117.53,113.59,116.71,17547625
2022-02-04,AMZN,Consumer Cyclical,116.71,119.46,116.52,118.65,7113533
2022-02-07,AMZN,Consumer Cyclical,118.65,122.16,117.7,121.52,12026351
2022-02-08,AMZN,Consumer Cyclical,121.52,121.9,119.14,119.75,11974560
2022-02-09,AMZN,Consumer Cyclical,119.75,123.56,119.52,120.94,13913977
2022-02-10,AMZN,Consumer Cyclical,120.94,126.68,120.63,125.87,19400896
2022-02-11,AMZN,Consumer Cyclical,125.87,125.95,124.54,125.47,12482303
2022-02-14,AMZN,Consumer Cyclical,125.47,127.8,124.64,126.78,5116375
2022-02-15,AMZN,Consumer Cyclical,126.78,131.37,124.82,130.11,15453734
2022-02-16,AMZN,Consumer Cyclical,130.11,133.63,129.12,130.74,5062571
2022-02-17,AMZN,Consumer Cyclical,130.74,132.11,128.01,129.94,10401074
2022-02-18,AMZN,Consumer Cyclical,129.94,130.11,128.85,129.68,7181221
2022-02-21,AMZN,Consumer Cyclical,129.68,134.45,129.38,133.14,17598369
2022-02-22,AMZN,Consumer Cyclical,133.14,136.1,129.58,131.31,7706652
2022-02-23,AMZN,Consumer Cyclical,131.31,132.74,127.23,128.76,6113449
2022-02-24,AMZN,Consumer Cyclical,128.76,129.42,123.18,123.99,7560737
2022-02-25,AMZN,Consumer Cyclical,123.99,127.37,122.35,126.3,8395407
2022-02-28,AMZN,Consumer Cyclical,126.3,129.64,125.33,128.53,7685709
2022-03-01,AMZN,Consumer Cyclical,128.53,128.76,126.45,128.34,4336861
2022-03-02,AMZN,Consumer Cyclical,128.34,129.65,128.33,128.87,8002419
2022-03-03,AMZN,Consumer Cyclical,128.87,131.01,127.95,130.98,8784714
2022-03-04,AMZN,Consumer Cyclical,130.98,131.01,127.75,128.15,8145433
2022-03-07,AMZN,Consumer Cyclical,128.15,129.08,126.93,127.77,11758110
2022-03-08,AMZN,Consumer Cyclical,127.77,128.11,126.42,126.74,11153411
2022-03-09,AMZN,Consumer Cyclical,126.74,127.36,125.25,125.62,4772027
2022-03-10,AMZN,Consumer Cyclical,125.62,128.24,124.71,127.55,9910039
2022-03-11,AMZN,Consumer Cyclical,127.55,131.37,125.7,130.69,13295436
2022-03-14,AMZN,Consumer Cyclical,130.69,134.02,129.53,133.51,11785075
2022-03-15,AMZN,Consumer Cyclical,133.51,134.55,132.94,133.64,4244053
2022-03-16,AMZN,Consumer Cyclical,133.64,134.38,130.58,131.34,10621509
2022-03-17,AMZN,Consumer Cyclical,131.34,132.37,128.56,130.02,5795144
2022-03-18,AMZN,Consumer Cyclical,130.02,132.26,129.93,131.94,9970451
2022-03-21,AMZN,Consumer Cyclical,131.94,133.85,129.92,130.43,6070642
2022-03-22,AMZN,Consumer Cyclical,130.43,135.31,128.88,133.14,20486813
2022-03-23,AMZN,Consumer Cyclical,133.14,134.61,132.81,134.2,7073980
2022-03-24,AMZN,Consumer Cyclical,134.2,136.41,131.95,133.94,12240859
2022-03-25,AMZN,Consumer Cyclical,133.94,135.63,131.82,132.98,12605684
2022-03-28,AMZN,Consumer Cyclical,132.98,134.11,129.47,129.5,6109533
2022-03-29,AMZN,Consumer Cyclical,129.5,132.35,128.93,131.72,24108088
2022-03-30,AMZN,Consumer Cyclical,131.72,134.12,130.52,133.02,8429765
2022-03-31,AMZN,Consumer Cyclical,133.02,136.67,132.12,136.26,7766373
2022-04-01,AMZN,Consumer Cyclical,136.26,141.18,136.14,139.17,8430926
2022-04-04,AMZN,Consumer Cyclical,139.17,141.37,139.05,140.12,4793942
2022-04-05,AMZN,Consumer Cyclical,140.12,141.79,139.95,140.44,5719656
2022-04-06,AMZN,Consumer Cyclical,140.44,142.1,135.33,136.31,6486647
2022-04-07,AMZN,Consumer Cyclical,136.31,137.2,132.99,133.4,20306865
2022-04-08,AMZN,Consumer Cyclical,133.4,136.92,133.21,136.32,15372413
2022-04-11,AMZN,Consumer Cyclical,136.32,136.36,134.21,135.92,8752911
