MatchID,PlayerID,PlayerName,Team,Position,Goals,Assists,Tackles,PassAccuracy,MinutesPlayed,Rating
MCH-1887,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,60.7,60,7.1
MCH-0384,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,1,0,5,90.5,90,7.5
MCH-1284,PLR-039,Player 3,Vipers,Midfielder,0,0,3,70.4,90,7.9
MCH-1220,PLR-039,Player 3,Vipers,Midfielder,0,3,4,81.8,60,9.6
MCH-0879,PLR-015,Bukayo Saka,Titans,Defender,0,0,7,77.0,90,7.7
MCH-1886,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,2,66.4,90,6.2
MCH-0466,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,5,88.5,90,6.5
MCH-0733,PLR-008,Robert Lewandowski,Gladiators,Forward,0,0,1,89.0,90,7.2
MCH-1526,PLR-030,Ederson,Vipers,Midfielder,0,1,5,76.0,60,6.8
MCH-0447,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,54.6,90,6.2
MCH-1919,PLR-048,Player 12,Phoenix FC,Midfielder,0,3,1,85.3,90,7.7
MCH-1385,PLR-040,Player 4,Phoenix FC,Defender,1,0,3,69.7,75,7.9
MCH-1598,PLR-039,Player 3,Vipers,Midfielder,0,0,5,73.6,90,5.3
MCH-0389,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,51.7,90,6.1
MCH-1921,PLR-001,Lionel Messi,Phoenix FC,Forward,1,0,2,85.9,90,7.5
MCH-1956,PLR-045,Player 9,Ironclads,Midfielder,0,0,1,66.7,90,6.7
MCH-1980,PLR-034,Reece James,Ironclads,Forward,1,0,2,65.7,15,7.2
MCH-1283,PLR-030,Ederson,Vipers,Midfielder,0,0,3,71.5,90,6.9
MCH-0802,PLR-020,Rodri,Strikers,Midfielder,1,0,2,68.8,90,7.5
MCH-1931,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,5,69.6,45,6.8
MCH-1487,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,54.9,90,6.3
MCH-1145,PLR-014,Son Heung-min,Titans,Defender,0,0,5,87.3,90,6.7
MCH-1273,PLR-001,Lionel Messi,Phoenix FC,Forward,0,1,1,81.1,90,7.1
MCH-1264,PLR-023,Gavi,Centurions,Midfielder,1,0,3,85.6,90,7.1
MCH-1034,PLR-040,Player 4,Phoenix FC,Defender,0,0,3,87.2,75,6.4
MCH-1254,PLR-049,Player 13,Phoenix FC,Defender,0,0,8,86.8,90,7.3
MCH-0019,PLR-046,Player 10,Strikers,Forward,0,0,1,69.9,60,6.9
MCH-0672,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,70.7,90,6.6
MCH-0728,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,4,81.7,90,6.9
MCH-0262,PLR-035,Ben Chilwell,Centurions,Midfielder,1,1,1,70.0,90,8.1
MCH-0304,PLR-008,Robert Lewandowski,Gladiators,Forward,0,0,0,86.5,90,6.3
MCH-0105,PLR-047,Player 11,Strikers,Defender,0,0,4,85.9,90,7.3
MCH-0254,PLR-022,Pedri,Gladiators,Defender,0,0,5,77.0,90,6.5
MCH-1764,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,2,72.7,90,7.3
MCH-0225,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,1,3,90.5,45,7.0
MCH-1681,PLR-023,Gavi,Centurions,Midfielder,0,0,5,88.8,90,6.3
MCH-0346,PLR-039,Player 3,Vipers,Midfielder,0,0,5,86.8,75,6.1
MCH-1003,PLR-001,Lionel Messi,Phoenix FC,Forward,1,0,1,74.8,90,7.8
MCH-1903,PLR-014,Son Heung-min,Titans,Defender,0,1,3,85.8,60,7.4
MCH-1005,PLR-030,Ederson,Vipers,Midfielder,0,0,2,72.7,90,7.4
MCH-0390,PLR-009,Luka Modric,Ironclads,Midfielder,0,3,3,84.2,90,9.1
MCH-1667,PLR-043,Player 7,Centurions,Midfielder,0,0,1,90.0,90,6.4
MCH-0225,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,8,66.4,90,7.9
MCH-0339,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,2,67.3,90,5.7
MCH-0454,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,3,70.0,90,6.8
MCH-1379,PLR-024,Jamal Musiala,Strikers,Midfielder,0,1,3,94.4,90,7.6
MCH-1201,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,73.3,90,6.4
MCH-1054,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,3,85.0,90,6.5
MCH-1818,PLR-001,Lionel Messi,Phoenix FC,Forward,0,1,1,68.8,90,8.1
MCH-1468,PLR-032,Raphael Varane,Titans,Defender,0,0,6,83.6,90,6.8
MCH-0503,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,2,85.9,90,6.7
MCH-0065,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,4,67.7,90,6.1
MCH-1743,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,5,66.6,90,7.8
MCH-0387,PLR-030,Ederson,Vipers,Midfielder,1,0,3,75.9,90,7.9
MCH-0595,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,2,82.1,90,6.4
MCH-1616,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,54.8,90,6.5
MCH-0478,PLR-042,Player 6,Titans,Midfielder,0,1,5,93.7,90,7.5
MCH-1005,PLR-038,Player 2,Ironclads,Defender,0,0,5,68.0,90,7.4
MCH-0569,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,56.3,90,6.8
MCH-0809,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,73.7,75,7.1
MCH-0388,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,50.7,90,8.1
MCH-1250,PLR-026,Declan Rice,Wizards,Midfielder,0,1,2,93.1,90,7.5
MCH-1039,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,5,66.7,90,6.5
MCH-1324,PLR-039,Player 3,Vipers,Midfielder,0,1,4,65.3,90,5.8
MCH-1228,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,67.9,90,6.4
MCH-0341,PLR-026,Declan Rice,Wizards,Midfielder,0,0,4,89.6,90,7.7
MCH-1816,PLR-044,Player 8,Titans,Midfielder,1,0,4,82.0,15,8.0
MCH-0812,PLR-047,Player 11,Strikers,Defender,0,0,5,74.3,90,6.7
MCH-0071,PLR-023,Gavi,Centurions,Midfielder,0,1,5,82.7,90,7.2
MCH-0703,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,64.9,75,5.8
MCH-0494,PLR-049,Player 13,Phoenix FC,Defender,0,0,5,94.7,75,6.7
MCH-1829,PLR-015,Bukayo Saka,Titans,Defender,1,0,6,87.7,90,8.1
MCH-1954,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,1,3,67.0,90,6.6
MCH-1393,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,4,76.5,90,7.4
MCH-0008,PLR-049,Player 13,Phoenix FC,Defender,0,0,5,72.0,90,6.9
MCH-0627,PLR-043,Player 7,Centurions,Midfielder,0,0,4,68.9,90,6.5
MCH-0421,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,5,67.4,90,6.5
MCH-0770,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,1,89.9,45,6.5
MCH-0663,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,4,68.7,75,6.4
MCH-0962,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,58.6,90,5.8
MCH-1510,PLR-034,Reece James,Ironclads,Forward,0,0,1,69.8,90,6.4
MCH-1692,PLR-043,Player 7,Centurions,Midfielder,0,0,3,68.8,90,7.0
MCH-1907,PLR-047,Player 11,Strikers,Defender,0,0,4,86.9,90,6.3
MCH-0265,PLR-030,Ederson,Vipers,Midfielder,0,1,2,72.4,60,7.1
MCH-0380,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,1,81.2,90,7.5
MCH-0423,PLR-030,Ederson,Vipers,Midfielder,0,0,1,67.1,90,6.9
MCH-1365,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,73.3,90,7.1
MCH-1003,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,2,66.7,90,6.2
MCH-1757,PLR-043,Player 7,Centurions,Midfielder,0,0,4,85.5,90,6.8
MCH-0050,PLR-022,Pedri,Gladiators,Defender,0,0,6,94.2,90,6.2
MCH-1548,PLR-008,Robert Lewandowski,Gladiators,Forward,1,0,0,92.9,90,7.5
MCH-1606,PLR-044,Player 8,Titans,Midfielder,0,1,3,89.8,90,7.2
MCH-0612,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,1,94.2,90,7.0
MCH-1848,PLR-022,Pedri,Gladiators,Defender,0,0,7,73.1,90,7.5
MCH-0567,PLR-006,Mohamed Salah,Centurions,Midfielder,1,1,5,71.8,90,9.3
MCH-1182,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,59.9,90,6.3
MCH-1213,PLR-050,Player 14,Vipers,Midfielder,0,2,1,92.9,75,7.1
MCH-1228,PLR-020,Rodri,Strikers,Midfielder,0,0,2,94.2,90,6.2
MCH-1168,PLR-039,Player 3,Vipers,Midfielder,0,0,2,93.1,90,6.9
MCH-0635,PLR-049,Player 13,Phoenix FC,Defender,0,0,9,65.7,90,6.9
MCH-1886,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,60.8,90,6.6
MCH-0622,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,1,78.8,90,6.9
MCH-0422,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,53.9,45,6.0
MCH-0667,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,5,86.3,45,6.8
MCH-1534,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,5,75.4,90,6.8
MCH-1476,PLR-020,Rodri,Strikers,Midfielder,0,0,2,78.7,90,6.4
MCH-1706,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,61.9,60,6.4
MCH-0551,PLR-046,Player 10,Strikers,Forward,0,0,1,75.8,90,6.4
MCH-0240,PLR-038,Player 2,Ironclads,Defender,0,0,7,87.2,90,6.9
MCH-1064,PLR-042,Player 6,Titans,Midfielder,0,1,4,79.2,90,7.2
MCH-0283,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,4,71.3,15,6.0
MCH-0767,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,70.0,90,7.0
MCH-1641,PLR-023,Gavi,Centurions,Midfielder,2,0,5,90.0,90,9.3
MCH-1124,PLR-031,Casemiro,Phoenix FC,Midfielder,2,1,5,89.7,90,9.8
MCH-0527,PLR-030,Ederson,Vipers,Midfielder,0,0,5,78.4,60,6.6
MCH-1033,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,3,76.5,90,6.7
MCH-0131,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,3,70.7,75,6.9
MCH-0997,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,4,86.4,75,6.2
MCH-1604,PLR-022,Pedri,Gladiators,Defender,0,0,7,88.5,90,7.1
MCH-1771,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,4,67.6,90,6.0
MCH-0119,PLR-043,Player 7,Centurions,Midfielder,0,0,3,87.1,90,6.9
MCH-1850,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,54.8,75,6.8
MCH-0371,PLR-008,Robert Lewandowski,Gladiators,Forward,0,0,0,79.4,90,5.9
MCH-1741,PLR-038,Player 2,Ironclads,Defender,0,0,6,80.7,90,7.4
MCH-0998,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,4,89.7,90,6.2
MCH-1489,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,1,75.0,90,6.6
MCH-1340,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,2,88.2,90,6.1
MCH-1489,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,5,79.0,90,6.4
MCH-1976,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,51.2,90,7.5
MCH-0781,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,1,1,65.9,90,7.8
MCH-0106,PLR-022,Pedri,Gladiators,Defender,0,0,5,71.5,90,6.7
MCH-1142,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,4,74.0,90,6.6
MCH-0011,PLR-022,Pedri,Gladiators,Defender,0,0,4,65.1,90,6.7
MCH-1991,PLR-014,Son Heung-min,Titans,Defender,0,0,7,78.4,90,6.8
MCH-1805,PLR-037,Player 1,Strikers,Defender,0,0,9,73.8,90,6.5
MCH-0571,PLR-038,Player 2,Ironclads,Defender,0,0,4,80.5,90,7.1
MCH-1257,PLR-015,Bukayo Saka,Titans,Defender,0,0,9,75.7,90,7.9
MCH-0698,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,3,4,84.6,90,8.4
MCH-0327,PLR-040,Player 4,Phoenix FC,Defender,0,0,5,69.3,90,7.3
MCH-1847,PLR-042,Player 6,Titans,Midfielder,0,0,3,69.1,75,6.6
MCH-1861,PLR-002,Cristiano Ronaldo,Titans,Forward,1,0,2,82.4,90,7.4
MCH-0997,PLR-042,Player 6,Titans,Midfielder,1,0,1,76.7,90,7.7
MCH-0931,PLR-049,Player 13,Phoenix FC,Defender,0,0,3,88.7,90,6.5
MCH-1903,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,2,89.8,90,6.3
MCH-0102,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,73.5,90,7.1
MCH-1157,PLR-047,Player 11,Strikers,Defender,0,0,9,65.4,90,7.4
MCH-0215,PLR-039,Player 3,Vipers,Midfielder,0,0,5,83.1,90,6.5
MCH-1987,PLR-042,Player 6,Titans,Midfielder,0,1,1,77.5,90,7.9
MCH-1164,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,3,86.0,90,6.4
MCH-0132,PLR-043,Player 7,Centurions,Midfielder,2,0,5,82.1,90,9.6
MCH-1005,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,52.5,60,6.8
MCH-0861,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,73.9,90,6.0
MCH-1811,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,3,75.8,90,6.9
MCH-0659,PLR-023,Gavi,Centurions,Midfielder,1,0,5,81.7,90,7.1
MCH-1803,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,1,71.5,90,6.9
MCH-0870,PLR-042,Player 6,Titans,Midfielder,0,0,2,94.6,90,6.8
MCH-0216,PLR-039,Player 3,Vipers,Midfielder,1,0,4,69.7,90,7.1
MCH-0418,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,1,3,73.1,90,8.0
MCH-0609,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,56.8,90,6.1
MCH-0038,PLR-009,Luka Modric,Ironclads,Midfielder,1,1,2,71.1,90,9.1
MCH-0896,PLR-031,Casemiro,Phoenix FC,Midfielder,0,1,4,90.3,45,7.3
MCH-1937,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,65.2,15,6.6
MCH-1736,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,4,74.1,90,6.0
MCH-1076,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,2,66.8,90,6.0
MCH-0155,PLR-028,Trent Alexander-Arnold,Strikers,Defender,1,0,7,69.7,90,8.0
MCH-1613,PLR-027,Jack Grealish,Wizards,Defender,0,0,3,69.5,90,7.1
MCH-1280,PLR-022,Pedri,Gladiators,Defender,0,1,3,92.6,15,7.4
MCH-1914,PLR-046,Player 10,Strikers,Forward,1,0,2,84.4,15,7.8
MCH-1544,PLR-012,Bruno Fernandes,Wizards,Midfielder,1,0,3,68.9,15,6.8
MCH-0871,PLR-040,Player 4,Phoenix FC,Defender,0,0,5,85.6,90,6.8
MCH-1792,PLR-032,Raphael Varane,Titans,Defender,0,0,9,71.4,90,7.7
MCH-1077,PLR-042,Player 6,Titans,Midfielder,0,1,2,68.1,90,6.6
MCH-1529,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,0,4,79.5,75,6.6
MCH-1468,PLR-023,Gavi,Centurions,Midfielder,0,1,4,87.8,90,7.3
MCH-1058,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,1,75.8,90,5.9
MCH-1713,PLR-034,Reece James,Ironclads,Forward,0,0,0,70.5,90,6.4
MCH-1826,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,69.5,90,6.8
MCH-0324,PLR-042,Player 6,Titans,Midfielder,0,2,3,68.3,90,9.0
MCH-1945,PLR-020,Rodri,Strikers,Midfielder,0,0,5,75.7,90,5.7
MCH-0280,PLR-044,Player 8,Titans,Midfielder,0,1,4,81.1,90,7.0
MCH-0112,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,55.1,90,7.4
MCH-0082,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,51.5,90,6.6
MCH-1955,PLR-023,Gavi,Centurions,Midfielder,0,1,2,69.9,90,7.3
MCH-0762,PLR-014,Son Heung-min,Titans,Defender,1,0,4,81.3,60,7.9
MCH-1201,PLR-027,Jack Grealish,Wizards,Defender,0,0,8,87.5,90,7.4
MCH-1818,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,1,82.4,90,6.9
MCH-1151,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,4,88.2,90,7.8
MCH-0149,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,1,2,74.1,90,7.1
MCH-1373,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,52.2,90,6.9
MCH-0723,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,5,89.2,90,7.2
MCH-0869,PLR-039,Player 3,Vipers,Midfielder,0,1,5,77.3,45,6.7
MCH-1069,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,70.4,45,7.0
MCH-1622,PLR-042,Player 6,Titans,Midfielder,0,0,4,74.2,90,6.9
MCH-0923,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,1,78.9,90,6.1
MCH-1766,PLR-034,Reece James,Ironclads,Forward,0,1,0,78.3,90,6.7
MCH-1071,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,71.6,90,7.5
MCH-0761,PLR-023,Gavi,Centurions,Midfielder,0,0,4,74.5,90,6.0
MCH-0424,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,2,76.3,15,6.6
MCH-1553,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,1,86.3,75,5.9
MCH-0419,PLR-027,Jack Grealish,Wizards,Defender,0,0,3,80.0,90,6.4
MCH-0985,PLR-050,Player 14,Vipers,Midfielder,0,1,2,94.0,60,6.9
MCH-1361,PLR-043,Player 7,Centurions,Midfielder,0,1,1,90.8,90,7.1
MCH-1078,PLR-030,Ederson,Vipers,Midfielder,0,0,3,85.1,90,7.1
MCH-0469,PLR-045,Player 9,Ironclads,Midfielder,0,1,2,65.9,90,8.2
MCH-1783,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,60.3,90,6.3
MCH-1888,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,52.0,90,6.4
MCH-1387,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,3,66.7,90,6.6
MCH-0483,PLR-044,Player 8,Titans,Midfielder,0,0,2,85.1,60,7.0
MCH-1710,PLR-050,Player 14,Vipers,Midfielder,0,1,5,84.4,90,6.0
MCH-1771,PLR-037,Player 1,Strikers,Defender,0,0,9,76.8,90,7.0
MCH-1278,PLR-028,Trent Alexander-Arnold,Strikers,Defender,1,0,5,66.0,90,8.8
MCH-1978,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,4,90.4,90,7.4
MCH-1754,PLR-038,Player 2,Ironclads,Defender,0,0,5,89.5,90,7.0
MCH-0878,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,2,65.3,90,7.4
MCH-1832,PLR-048,Player 12,Phoenix FC,Midfielder,1,0,2,65.9,45,8.2
MCH-0644,PLR-002,Cristiano Ronaldo,Titans,Forward,0,1,1,90.1,90,7.4
MCH-1379,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,3,5,65.7,90,9.0
MCH-1970,PLR-021,Bernardo Silva,Titans,Goalkeeper,0,0,0,74.7,90,6.9
MCH-0178,PLR-014,Son Heung-min,Titans,Defender,0,0,8,79.9,45,7.4
MCH-0189,PLR-046,Player 10,Strikers,Forward,0,0,2,86.0,90,5.3
MCH-0176,PLR-037,Player 1,Strikers,Defender,0,0,7,66.4,15,7.8
MCH-0524,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,65.8,90,7.8
MCH-1069,PLR-031,Casemiro,Phoenix FC,Midfielder,0,2,4,76.4,90,8.6
MCH-0675,PLR-046,Player 10,Strikers,Forward,1,1,0,76.0,15,8.9
MCH-0042,PLR-032,Raphael Varane,Titans,Defender,0,1,8,67.6,60,7.0
MCH-0219,PLR-020,Rodri,Strikers,Midfielder,2,0,5,77.6,90,9.0
MCH-1469,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,5,94.1,90,5.2
MCH-1034,PLR-026,Declan Rice,Wizards,Midfielder,2,0,2,72.8,15,9.2
MCH-1002,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,3,85.9,90,7.6
MCH-1607,PLR-015,Bukayo Saka,Titans,Defender,0,0,6,84.6,90,6.3
MCH-1396,PLR-043,Player 7,Centurions,Midfielder,0,1,3,80.4,90,7.1
MCH-1302,PLR-046,Player 10,Strikers,Forward,0,2,2,77.7,90,8.0
MCH-1607,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,63.6,15,6.4
MCH-1456,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,3,82.5,90,6.9
MCH-0326,PLR-026,Declan Rice,Wizards,Midfielder,0,0,3,88.1,90,5.8
MCH-1374,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,50.8,90,6.2
MCH-1553,PLR-022,Pedri,Gladiators,Defender,0,0,3,92.9,90,5.4
MCH-1587,PLR-050,Player 14,Vipers,Midfielder,0,1,5,87.5,90,7.4
MCH-1605,PLR-024,Jamal Musiala,Strikers,Midfielder,1,0,1,84.5,90,7.8
MCH-1047,PLR-035,Ben Chilwell,Centurions,Midfielder,0,2,4,93.3,90,8.1
MCH-0510,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,72.5,90,6.2
MCH-1052,PLR-027,Jack Grealish,Wizards,Defender,1,0,6,90.1,90,8.6
MCH-1914,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,1,8,77.7,90,9.4
MCH-0410,PLR-022,Pedri,Gladiators,Defender,0,0,8,80.3,90,8.4
MCH-0973,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,5,76.4,90,5.9
MCH-1796,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,3,66.9,90,6.4
MCH-0840,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,2,84.1,60,6.0
MCH-1457,PLR-050,Player 14,Vipers,Midfielder,0,0,5,69.4,90,7.0
MCH-1227,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,2,1,3,73.8,90,9.1
MCH-1524,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,54.1,75,5.8
MCH-1077,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,51.9,90,6.0
MCH-0545,PLR-025,Harry Maguire,Centurions,Midfielder,0,2,2,71.6,90,6.9
MCH-1333,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,1,83.1,90,5.3
MCH-0828,PLR-015,Bukayo Saka,Titans,Defender,0,0,7,86.1,90,7.8
MCH-0767,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,61.0,15,6.9
MCH-1354,PLR-014,Son Heung-min,Titans,Defender,0,0,8,71.2,90,7.8
MCH-1227,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,1,0,1,89.8,90,6.1
MCH-1901,PLR-015,Bukayo Saka,Titans,Defender,0,0,6,77.0,90,6.8
MCH-1694,PLR-026,Declan Rice,Wizards,Midfielder,0,1,4,80.7,90,7.5
MCH-1420,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,59.9,90,6.6
MCH-1584,PLR-034,Reece James,Ironclads,Forward,0,0,0,71.2,90,6.1
MCH-1648,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,66.0,90,6.0
MCH-0132,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,1,77.5,75,6.9
MCH-1494,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,65.1,15,7.1
MCH-1316,PLR-049,Player 13,Phoenix FC,Defender,0,0,7,94.8,90,6.9
MCH-0101,PLR-050,Player 14,Vipers,Midfielder,0,2,3,88.9,45,8.8
MCH-1435,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,0,91.6,90,6.5
MCH-1830,PLR-008,Robert Lewandowski,Gladiators,Forward,0,1,0,68.7,90,7.6
MCH-1838,PLR-027,Jack Grealish,Wizards,Defender,0,0,8,74.7,90,8.5
MCH-0586,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,5,94.6,90,6.7
MCH-0484,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,67.4,90,7.5
MCH-1439,PLR-022,Pedri,Gladiators,Defender,0,0,7,68.1,75,6.7
MCH-0471,PLR-022,Pedri,Gladiators,Defender,0,0,6,69.2,90,6.2
MCH-1450,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,4,69.3,90,7.3
MCH-0675,PLR-031,Casemiro,Phoenix FC,Midfielder,0,3,4,92.1,90,10.0
MCH-1752,PLR-002,Cristiano Ronaldo,Titans,Forward,1,2,2,78.4,90,10.0
MCH-1916,PLR-045,Player 9,Ironclads,Midfielder,0,0,4,78.4,90,6.4
MCH-0003,PLR-044,Player 8,Titans,Midfielder,0,0,5,66.9,90,5.9
MCH-1841,PLR-046,Player 10,Strikers,Forward,0,0,1,73.8,90,5.8
MCH-0330,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,3,91.6,90,6.5
MCH-1527,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,51.0,90,6.5
MCH-1139,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,0,88.6,90,5.5
MCH-1655,PLR-049,Player 13,Phoenix FC,Defender,0,0,9,92.3,15,6.6
MCH-0002,PLR-010,Virgil van Dijk,Thunderbolts,Forward,1,0,1,71.8,90,7.8
MCH-0704,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,0,3,80.4,90,6.3
MCH-0424,PLR-047,Player 11,Strikers,Defender,0,0,6,85.7,90,6.5
MCH-1883,PLR-047,Player 11,Strikers,Defender,0,0,3,77.6,90,6.4
MCH-1923,PLR-012,Bruno Fernandes,Wizards,Midfielder,1,2,1,67.3,60,10.0
MCH-1861,PLR-048,Player 12,Phoenix FC,Midfielder,0,2,4,86.9,90,8.4
MCH-0132,PLR-037,Player 1,Strikers,Defender,0,0,5,94.6,90,6.1
MCH-0785,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,53.8,90,5.8
MCH-1412,PLR-044,Player 8,Titans,Midfielder,0,1,4,89.9,90,7.0
MCH-0002,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,4,93.0,90,6.6
MCH-1585,PLR-001,Lionel Messi,Phoenix FC,Forward,2,0,0,69.7,90,9.3
