OrderID,CustomerID,OrderDate,Product,Category,Quantity,Sales,Profit,Discount,Region,HourOfDay,DayOfWeek
ORD-011233,CUST-3591,2025-04-16 23:43:35,Smartphone,Electronics,4,3126.303797092482,1402.7231510638637,0.05,South,23,Wednesday
ORD-011234,CUST-1371,2025-11-01 16:42:20,Jeans,Clothing,4,638.5287105566324,191.55861316698974,0.0,East,16,Saturday
ORD-011235,CUST-3570,2025-08-08 22:46:34,Jacket,Clothing,1,77.6434482280752,23.29303446842256,0.0,West,22,Friday
ORD-011236,CUST-2773,2025-07-01 20:24:23,Toaster,Home & Kitchen,1,183.36054754542323,45.84013688635581,0.0,West,20,Tuesday
ORD-011237,CUST-0518,2025-04-08 12:58:32,Tablet,Electronics,5,3800.0489508480173,1710.0220278816075,0.1,East,12,Tuesday
ORD-011238,CUST-4672,2025-01-19 18:01:48,Jacket,Clothing,1,193.11098576997088,57.93329573099126,0.0,South,18,Sunday
ORD-011239,CUST-2234,2025-12-19 18:47:59,Smartphone,Electronics,3,2306.5664855242376,1034.9199625839015,0.05,North,18,Friday
ORD-011240,CUST-3679,2025-06-13 20:50:04,Cookware,Home & Kitchen,3,321.5162101420813,80.37905253552033,0.0,West,20,Friday
ORD-011241,CUST-2493,2025-01-19 19:48:49,Sci-Fi Comic,Books,2,143.0161203286686,28.603224065733723,0.0,North,19,Sunday
ORD-011242,CUST-2999,2025-10-20 11:05:19,Vacuum,Home & Kitchen,4,627.9043517644972,149.5403785123342,0.05,North,11,Monday
ORD-011243,CUST-1474,2025-06-23 04:51:58,Hair Dryer,Beauty,5,316.59807400439655,110.80932590153878,0.0,West,4,Monday
ORD-011244,CUST-1003,2025-02-01 17:49:04,Perfume,Beauty,5,475.7117983461783,163.36944653730598,0.05,North,17,Saturday
ORD-011245,CUST-2706,2025-10-30 07:30:19,Textbook,Books,1,31.780215441254306,6.356043088250861,0.0,South,7,Thursday
ORD-011246,CUST-2184,2025-10-06 20:16:16,Tablet,Electronics,4,5088.529917354412,2289.8384628094855,0.0,North,20,Monday
ORD-011247,CUST-1933,2025-06-30 05:52:51,Smartwatch,Electronics,2,2968.4590394919737,1335.806567771388,0.0,East,5,Monday
ORD-011248,CUST-3380,2025-12-13 18:26:34,Jacket,Clothing,2,160.12787028673262,45.369563247907564,0.1,North,18,Saturday
ORD-011249,CUST-3456,2025-03-06 04:43:27,Shampoo,Beauty,2,164.27394699416035,56.41513179667874,0.05,East,4,Thursday
ORD-011250,CUST-0230,2025-10-18 18:56:11,Socks,Clothing,4,228.06782289707994,66.31972218454563,0.05,North,18,Saturday
ORD-011251,CUST-1667,2025-09-08 17:42:21,Tablet,Electronics,2,2197.6962964670192,1016.4345371159961,0.2,East,17,Monday
ORD-011252,CUST-2051,2025-06-24 19:16:08,Perfume,Beauty,3,249.07276257332487,87.17546690066371,0.0,West,19,Tuesday
ORD-011253,CUST-0474,2025-02-01 19:06:48,Sneakers,Clothing,1,88.62666715198411,25.110889026395494,0.1,South,19,Saturday
ORD-011254,CUST-1150,2025-10-19 19:36:37,Coffee Maker,Home & Kitchen,2,578.0352463570472,144.5088115892618,0.0,East,19,Sunday
ORD-011255,CUST-0250,2025-05-21 19:10:24,Biography,Books,3,56.95592779567472,9.809076453699536,0.1,East,19,Wednesday
ORD-011256,CUST-4983,2025-05-01 18:52:53,Fiction Novel,Books,3,78.99202903126178,15.798405806252356,0.0,West,18,Thursday
ORD-011257,CUST-3691,2025-06-26 19:49:54,Sci-Fi Comic,Books,5,172.22604190062881,31.952463036827183,0.05,South,19,Thursday
ORD-011258,CUST-0434,2025-01-16 13:05:13,Self-Help,Books,1,42.84289671267574,8.568579342535148,0.0,West,13,Thursday
ORD-011259,CUST-0110,2025-01-20 09:15:38,Toaster,Home & Kitchen,5,397.1653700430876,94.58806839184061,0.05,North,9,Monday
ORD-011260,CUST-3591,2025-12-21 02:28:19,Jacket,Clothing,4,179.83195613462868,52.29323987599071,0.05,West,2,Sunday
ORD-011261,CUST-2176,2025-04-13 20:06:36,Blender,Home & Kitchen,3,1149.8168400270704,251.94516053534338,0.15,East,20,Sunday
ORD-011262,CUST-3920,2025-06-17 08:10:28,Biography,Books,5,147.1097755913416,29.42195511826832,0.0,South,8,Tuesday
ORD-011263,CUST-4636,2025-10-23 13:03:06,Jeans,Clothing,1,72.64663488547507,21.124876723276305,0.05,West,13,Thursday
ORD-011264,CUST-2980,2025-05-01 08:44:19,Smartphone,Electronics,3,4839.15880839273,2177.6214637767284,0.0,West,8,Thursday
ORD-011265,CUST-0924,2025-01-27 20:35:00,T-Shirt,Clothing,2,92.708226213706,27.8124678641118,0.0,West,20,Monday
ORD-011266,CUST-3900,2025-12-06 18:49:15,Jeans,Clothing,1,108.05247522813265,30.614867981304247,0.1,North,18,Saturday
ORD-011267,CUST-4788,2025-12-09 17:12:25,Headphones,Electronics,2,2588.8818262174277,1164.9968217978426,0.0,East,17,Tuesday
ORD-011268,CUST-2889,2025-04-08 18:11:07,Biography,Books,4,62.80497761819813,9.420746642729718,0.2,South,18,Tuesday
ORD-011269,CUST-3417,2025-10-03 18:02:00,Smartwatch,Electronics,2,1911.108517153645,859.9988327191402,0.0,West,18,Friday
ORD-011270,CUST-1665,2025-05-15 11:38:21,Tablet,Electronics,2,4105.647008939195,1847.5411540226378,0.0,South,11,Thursday
ORD-011271,CUST-1879,2025-05-15 18:13:01,Headphones,Electronics,4,2478.6132908766317,1115.3759808944842,0.1,West,18,Thursday
ORD-011272,CUST-3679,2025-07-29 17:22:19,T-Shirt,Clothing,4,373.58832431740916,112.07649729522274,0.0,South,17,Tuesday
ORD-011273,CUST-4654,2025-04-14 19:41:02,Smartwatch,Electronics,2,1627.2362441072376,732.2563098482568,0.0,North,19,Monday
ORD-011274,CUST-3133,2025-09-29 20:09:32,Socks,Clothing,3,190.33970511249527,52.90324156803178,0.15,East,20,Monday
ORD-011275,CUST-3931,2025-06-04 20:15:17,Lipstick,Beauty,3,535.2213413285077,187.3274694649777,0.0,East,20,Wednesday
ORD-011276,CUST-0837,2025-07-22 03:50:38,Textbook,Books,5,111.76594363070157,22.353188726140313,0.0,East,3,Tuesday
ORD-011277,CUST-1047,2025-04-03 14:22:58,Textbook,Books,5,81.45821952131404,14.028915584226306,0.1,West,14,Thursday
ORD-011278,CUST-2642,2025-08-20 13:42:38,T-Shirt,Clothing,4,287.35543695836594,86.20663108750976,0.0,East,13,Wednesday
ORD-011279,CUST-0869,2025-05-11 19:59:41,Textbook,Books,1,29.47499271821549,5.076248745914888,0.1,South,19,Sunday
ORD-011280,CUST-3169,2025-04-17 19:06:02,Textbook,Books,2,26.375516328966736,4.8933523715583025,0.05,East,19,Thursday
ORD-011281,CUST-1426,2025-10-04 06:43:51,Skincare Set,Beauty,4,700.1670154537287,235.79153902779981,0.15,East,6,Saturday
ORD-011282,CUST-3942,2025-11-10 17:32:59,Smartwatch,Electronics,4,5901.69459043358,2655.7625656951113,0.0,East,17,Monday
ORD-011283,CUST-4029,2025-02-02 17:16:01,Tablet,Electronics,4,9468.098275237075,4260.644223856683,0.1,East,17,Sunday
ORD-011284,CUST-2299,2025-06-07 19:51:25,Smartwatch,Electronics,3,5299.248941106676,2384.6620234980046,0.0,East,19,Saturday
ORD-011285,CUST-0893,2025-03-22 20:17:00,Skincare Set,Beauty,1,180.79355377671254,63.277743821849384,0.0,South,20,Saturday
ORD-011286,CUST-3233,2025-08-20 18:41:20,Coffee Maker,Home & Kitchen,3,1194.879364525173,298.71984113129326,0.0,West,18,Wednesday
ORD-011287,CUST-4967,2025-10-03 19:22:34,Socks,Clothing,5,567.3527375432634,160.74994230392463,0.1,East,19,Friday
ORD-011288,CUST-3103,2025-04-30 20:00:12,Socks,Clothing,4,542.8554378025774,157.8566470452232,0.05,West,20,Wednesday
ORD-011289,CUST-0183,2025-05-27 07:29:20,Textbook,Books,3,90.55077994136003,15.594856545456452,0.1,West,7,Tuesday
ORD-011290,CUST-0089,2025-12-24 17:20:26,Lipstick,Beauty,4,170.09489247339445,57.643269115983664,0.1,West,17,Wednesday
ORD-011291,CUST-1566,2025-03-19 18:36:44,Blender,Home & Kitchen,1,307.49739352741784,76.87434838185446,0.0,North,18,Wednesday
ORD-011292,CUST-0972,2025-07-02 07:02:12,Cookware,Home & Kitchen,2,268.91767794407633,64.04486803668134,0.05,North,7,Wednesday
ORD-011293,CUST-4051,2025-05-10 20:34:47,Smartwatch,Electronics,3,4912.991538308622,2210.84619223888,0.0,South,20,Saturday
ORD-011294,CUST-4230,2025-07-22 20:50:45,T-Shirt,Clothing,1,65.30791093120823,18.503908097175664,0.1,South,20,Tuesday
ORD-011295,CUST-1259,2025-03-06 17:39:09,Biography,Books,2,92.07324707394812,18.414649414789626,0.0,West,17,Thursday
ORD-011296,CUST-1601,2025-01-07 12:27:19,Textbook,Books,4,170.34780723466773,25.552171085200158,0.2,North,12,Tuesday
ORD-011297,CUST-1151,2025-08-08 05:13:40,Blender,Home & Kitchen,1,433.3676304524548,108.3419076131137,0.0,East,5,Friday
ORD-011298,CUST-4566,2025-09-12 06:55:30,Smartwatch,Electronics,5,6835.081568214762,3075.786705696643,0.0,North,6,Friday
ORD-011299,CUST-2499,2025-10-16 09:17:22,Tablet,Electronics,2,1449.381617785806,652.2217280036127,0.1,East,9,Thursday
ORD-011300,CUST-3288,2025-09-22 02:55:11,Laptop,Electronics,2,1944.8913282397637,883.7815006265984,0.15,North,2,Monday
ORD-011301,CUST-2074,2025-03-19 22:09:59,Sneakers,Clothing,4,322.3072126450292,96.69216379350875,0.0,North,22,Wednesday
ORD-011302,CUST-3147,2025-03-31 01:54:26,T-Shirt,Clothing,5,323.05382259558945,89.78995951553884,0.15,East,1,Monday
ORD-011303,CUST-1907,2025-07-09 17:15:50,Shampoo,Beauty,3,299.39483947363163,101.46158448828626,0.1,East,17,Wednesday
ORD-011304,CUST-1670,2025-02-25 18:42:06,Cookware,Home & Kitchen,1,398.1079985765409,87.23248792338913,0.15,East,18,Tuesday
ORD-011305,CUST-3167,2025-04-13 18:03:09,Laptop,Electronics,4,3290.6811476189164,1480.8065164285124,0.1,West,18,Sunday
ORD-011306,CUST-2943,2025-10-02 17:59:19,Laptop,Electronics,5,4064.812488474767,1829.1656198136454,0.1,West,17,Thursday
ORD-011307,CUST-1433,2025-06-12 18:18:41,Sci-Fi Comic,Books,2,70.60636559528221,13.099338880177363,0.05,North,18,Thursday
ORD-011308,CUST-0732,2025-01-29 07:34:58,Sneakers,Clothing,2,151.12951620334468,42.820029590947655,0.1,East,7,Wednesday
ORD-011309,CUST-1828,2025-02-03 07:41:16,Blender,Home & Kitchen,2,512.6319684622566,116.76617059418068,0.1,North,7,Monday
ORD-011310,CUST-2071,2025-11-22 18:15:51,Sneakers,Clothing,5,545.3116906380504,151.56457283910518,0.15,West,18,Saturday
ORD-011311,CUST-3133,2025-11-25 18:36:55,Laptop,Electronics,5,3797.9251517438292,1709.0663182847234,0.0,West,18,Tuesday
ORD-011312,CUST-4603,2025-07-05 20:36:54,Laptop,Electronics,3,4872.476176149328,2192.6142792671976,0.0,North,20,Saturday
ORD-011313,CUST-0183,2025-07-19 11:04:30,T-Shirt,Clothing,1,131.89393156849607,37.36994727774055,0.1,West,11,Saturday
ORD-011314,CUST-1184,2025-09-29 10:48:29,T-Shirt,Clothing,2,112.53867643381604,31.27913212645769,0.15,West,10,Monday
ORD-011315,CUST-0954,2025-08-14 00:16:36,Toaster,Home & Kitchen,3,1562.7260770159403,372.17555255248055,0.05,West,0,Thursday
ORD-011316,CUST-2499,2025-09-19 19:00:35,Coffee Maker,Home & Kitchen,5,1060.0274692180585,241.45070132189107,0.1,South,19,Friday
ORD-011317,CUST-2129,2025-12-28 17:45:04,Shampoo,Beauty,3,444.75906395562066,152.73962591107497,0.05,East,17,Sunday
ORD-011318,CUST-3646,2025-11-05 14:48:22,Self-Help,Books,2,92.50537994925739,18.50107598985148,0.0,West,14,Wednesday
ORD-011319,CUST-1177,2025-04-24 09:39:54,Jeans,Clothing,1,125.89133776092855,34.99038652472866,0.15,East,9,Thursday
ORD-011320,CUST-2958,2025-09-14 20:19:16,Jacket,Clothing,3,151.77162524948204,41.73719694360756,0.2,East,20,Sunday
ORD-011321,CUST-4439,2025-04-23 17:52:42,Cookware,Home & Kitchen,5,1702.1934010590521,405.39079683116904,0.05,East,17,Wednesday
ORD-011322,CUST-4579,2025-08-29 03:08:20,Headphones,Electronics,4,6214.114592454286,2796.351566604429,0.1,East,3,Friday
ORD-011323,CUST-4805,2025-09-19 19:41:04,Perfume,Beauty,4,483.94925109463765,169.38223788312314,0.0,North,19,Friday
ORD-011324,CUST-3860,2025-02-23 16:59:44,Sneakers,Clothing,3,322.3840021151947,96.71520063455839,0.0,South,16,Sunday
ORD-011325,CUST-4559,2025-06-12 09:08:57,Shampoo,Beauty,5,556.3033514986369,194.70617302452288,0.0,East,9,Thursday
ORD-011326,CUST-1146,2025-09-30 20:26:47,Shampoo,Beauty,3,216.9628296692519,73.06542352096865,0.15,West,20,Tuesday
ORD-011327,CUST-0990,2025-10-03 20:55:05,Sneakers,Clothing,3,192.66553600566286,56.025109812173014,0.05,East,20,Friday
ORD-011328,CUST-0036,2025-03-30 20:43:13,Laptop,Electronics,4,3561.4985672073412,1602.6743552433038,0.0,North,20,Sunday
ORD-011329,CUST-3527,2025-05-02 14:09:44,Jeans,Clothing,3,250.8310243397039,75.24930730191117,0.0,North,14,Friday
ORD-011330,CUST-4697,2025-05-27 17:35:51,Vacuum,Home & Kitchen,4,1271.3892194641246,317.84730486603115,0.0,West,17,Tuesday
ORD-011331,CUST-0923,2025-05-21 20:54:14,Textbook,Books,5,117.75542051010379,23.55108410202076,0.0,West,20,Wednesday
ORD-011332,CUST-3179,2025-05-22 18:28:38,Smartwatch,Electronics,5,4517.6975782568725,2032.9639102155925,0.0,East,18,Thursday
ORD-011333,CUST-3732,2025-01-30 09:30:45,Sneakers,Clothing,5,930.5710713444315,279.17132140332944,0.0,West,9,Thursday
ORD-011334,CUST-4654,2025-03-16 10:28:04,Hair Dryer,Beauty,4,983.8154185560101,331.3143100725386,0.15,West,10,Sunday
ORD-011335,CUST-3234,2025-06-20 18:07:08,Shampoo,Beauty,2,223.46272663154605,76.74180480372831,0.05,South,18,Friday
ORD-011336,CUST-4858,2025-03-26 12:52:04,Smartphone,Electronics,2,2498.7758341098634,1121.1612624098202,0.05,South,12,Wednesday
ORD-011337,CUST-1686,2025-05-26 20:34:55,Self-Help,Books,2,54.38031730264012,10.876063460528025,0.0,East,20,Monday
ORD-011338,CUST-1718,2025-03-18 19:55:12,Tablet,Electronics,2,1035.7240043248064,466.07580194616287,0.1,North,19,Tuesday
ORD-011339,CUST-2709,2025-09-19 18:26:42,Biography,Books,5,204.8623639845431,35.28185157511576,0.1,North,18,Friday
ORD-011340,CUST-1890,2025-05-29 23:19:11,Smartphone,Electronics,2,890.6353021943532,400.7858859874589,0.1,South,23,Thursday
ORD-011341,CUST-0008,2025-10-04 18:10:27,Skincare Set,Beauty,3,323.24531254424124,113.13585939048443,0.0,North,18,Saturday
ORD-011342,CUST-3660,2025-05-20 17:42:27,Toaster,Home & Kitchen,4,1033.704809679999,258.42620241999975,0.0,North,17,Tuesday
ORD-011343,CUST-3757,2025-09-09 17:28:13,Sneakers,Clothing,2,129.98879257031373,38.99663777109412,0.0,South,17,Tuesday
ORD-011344,CUST-3735,2025-10-01 18:34:59,Tablet,Electronics,5,3843.6253238423697,1729.6313957290663,0.0,East,18,Wednesday
ORD-011345,CUST-1687,2025-07-12 17:30:37,Laptop,Electronics,2,2533.2247508012533,1151.1271294082167,0.15,West,17,Saturday
ORD-011346,CUST-2588,2025-03-20 04:45:43,Cookware,Home & Kitchen,4,335.62255532765374,71.31979300712639,0.2,West,4,Thursday
ORD-011347,CUST-1773,2025-12-08 10:54:47,Perfume,Beauty,1,96.39925725142713,33.739740037999496,0.0,South,10,Monday
ORD-011348,CUST-0081,2025-06-02 19:34:01,Blender,Home & Kitchen,1,166.64795663066133,36.51550814407138,0.15,East,19,Monday
ORD-011349,CUST-2802,2025-01-20 06:43:56,Self-Help,Books,5,201.30300232543016,34.668850400490754,0.1,South,6,Monday
ORD-011350,CUST-0579,2025-03-20 08:05:29,Self-Help,Books,5,134.00145862290782,26.800291724581562,0.0,West,8,Thursday
ORD-011351,CUST-0397,2025-04-20 19:40:39,Skincare Set,Beauty,5,660.6303384230706,222.47698161600462,0.15,East,19,Sunday
ORD-011352,CUST-3777,2025-01-03 17:01:12,Vacuum,Home & Kitchen,2,565.3156335148282,128.76633874504418,0.1,North,17,Friday
ORD-011353,CUST-0051,2025-02-12 20:34:40,Tablet,Electronics,4,4316.076665401615,1942.2344994307268,0.0,East,20,Wednesday
ORD-011354,CUST-4805,2025-07-10 19:11:39,Self-Help,Books,4,288.3257681571954,57.66515363143909,0.0,West,19,Thursday
ORD-011355,CUST-2553,2025-07-05 20:13:54,Smartphone,Electronics,4,5507.532027546625,2547.2335627403145,0.2,South,20,Saturday
ORD-011356,CUST-4921,2025-11-01 17:16:52,Lipstick,Beauty,1,156.88653275241796,52.94920480394105,0.2,East,17,Saturday
ORD-011357,CUST-0274,2025-08-30 20:27:45,Sneakers,Clothing,4,400.54610946067817,110.15018010168647,0.2,North,20,Saturday
ORD-011358,CUST-2907,2025-09-09 18:43:04,Laptop,Electronics,5,3579.96780118785,1610.9855105345323,0.0,East,18,Tuesday
ORD-011359,CUST-1716,2025-10-26 02:47:00,Laptop,Electronics,2,2730.7289497807387,1228.8280274013325,0.0,North,2,Sunday
ORD-011360,CUST-4223,2025-07-24 00:51:43,Toaster,Home & Kitchen,1,274.2441765684936,68.5610441421234,0.0,South,0,Thursday
ORD-011361,CUST-1776,2025-09-26 12:02:50,Headphones,Electronics,2,2025.4512031464308,911.453041415894,0.0,East,12,Friday
ORD-011362,CUST-1274,2025-05-24 20:30:43,Skincare Set,Beauty,3,525.5913629039675,177.38708498008899,0.2,South,20,Saturday
ORD-011363,CUST-4302,2025-11-02 01:14:35,Smartwatch,Electronics,5,5516.65006367315,2482.4925286529174,0.0,West,1,Sunday
ORD-011364,CUST-1852,2025-08-18 20:01:55,Smartwatch,Electronics,1,1662.9849248028497,746.1550781023313,0.05,East,20,Monday
ORD-011365,CUST-0084,2025-02-27 19:18:11,Laptop,Electronics,5,4770.261736303089,2140.3411211570437,0.05,South,19,Thursday
ORD-011366,CUST-1935,2025-08-07 02:13:36,Tablet,Electronics,2,2357.6539501160455,1060.9442775522205,0.0,South,2,Thursday
ORD-011367,CUST-3283,2025-12-08 03:48:54,T-Shirt,Clothing,4,387.6552324729123,116.2965697418737,0.0,West,3,Monday
ORD-011368,CUST-1237,2025-03-02 22:27:18,Jacket,Clothing,3,459.50596934489,137.85179080346697,0.0,West,22,Sunday
ORD-011369,CUST-2141,2025-09-21 17:48:29,Tablet,Electronics,5,10181.950042775396,4581.877519248928,0.0,West,17,Sunday
ORD-011370,CUST-0272,2025-09-29 23:24:01,Smartphone,Electronics,3,1012.3811725833544,455.57152766250954,0.0,West,23,Monday
ORD-011371,CUST-2927,2025-12-08 20:03:05,Smartwatch,Electronics,2,2962.5181477140154,1329.2351162769467,0.05,South,20,Monday
ORD-011372,CUST-3780,2025-02-06 19:44:43,Textbook,Books,5,155.67832646847197,31.135665293694398,0.0,South,19,Thursday
ORD-011373,CUST-2056,2025-11-05 15:34:33,Jacket,Clothing,4,500.3566353584872,150.10699060754618,0.0,East,15,Wednesday
ORD-011374,CUST-2090,2025-03-30 21:13:43,Tablet,Electronics,3,5435.19126804113,2445.8360706185085,0.1,South,21,Sunday
ORD-011375,CUST-0438,2025-02-27 18:47:11,Smartwatch,Electronics,1,1102.0717056075537,495.93226752339916,0.0,West,18,Thursday
ORD-011376,CUST-1008,2025-08-22 18:35:27,Socks,Clothing,2,206.97397358375656,60.18585284475028,0.05,West,18,Friday
ORD-011377,CUST-0759,2025-12-09 16:01:48,Tablet,Electronics,5,3303.7181365909387,1486.6731614659222,0.1,North,16,Tuesday
ORD-011378,CUST-2395,2025-12-05 08:21:22,Blender,Home & Kitchen,1,236.3794254972271,51.794903528068886,0.15,West,8,Friday
ORD-011379,CUST-2626,2025-09-14 19:21:30,Hair Dryer,Beauty,4,1078.0984590043304,370.24170763175033,0.05,South,19,Sunday
ORD-011380,CUST-4758,2025-10-15 20:11:38,Smartphone,Electronics,4,3714.6418223062506,1671.5888200378129,0.0,North,20,Wednesday
ORD-011381,CUST-0368,2025-10-28 01:39:07,Laptop,Electronics,3,2085.2870352344557,938.3791658555051,0.0,South,1,Tuesday
ORD-011382,CUST-2980,2025-02-19 01:52:33,Smartphone,Electronics,2,1820.2374843249133,816.711818624731,0.05,North,1,Wednesday
ORD-011383,CUST-2617,2025-03-22 00:32:13,Jacket,Clothing,5,1557.2007653597793,467.1602296079338,0.0,West,0,Saturday
ORD-011384,CUST-2556,2025-05-21 19:25:41,Smartwatch,Electronics,1,1986.4057076392264,891.2688767170741,0.05,South,19,Wednesday
ORD-011385,CUST-4378,2025-04-26 20:25:50,T-Shirt,Clothing,5,442.15626014155663,132.646878042467,0.0,East,20,Saturday
ORD-011386,CUST-1019,2025-01-30 19:15:54,Perfume,Beauty,1,124.60116164504615,42.79066209125928,0.05,West,19,Thursday
ORD-011387,CUST-0199,2025-10-26 20:30:53,Smartphone,Electronics,2,4396.892213658209,1978.6014961461938,0.0,East,20,Sunday
ORD-011388,CUST-3376,2025-03-03 17:00:44,Jeans,Clothing,4,182.42471677455833,50.7033403976346,0.15,West,17,Monday
ORD-011389,CUST-1687,2025-11-07 19:17:23,Coffee Maker,Home & Kitchen,4,1531.4874569501503,382.8718642375376,0.0,East,19,Friday
ORD-011390,CUST-0089,2025-01-21 17:06:37,Smartphone,Electronics,5,4677.258059432439,2098.611839824292,0.05,North,17,Tuesday
ORD-011391,CUST-1224,2025-08-16 20:58:11,Laptop,Electronics,5,3915.1545520742575,1761.8195484334162,0.0,East,20,Saturday
ORD-011392,CUST-1517,2025-01-23 20:48:51,Cookware,Home & Kitchen,3,453.1758116461444,107.92739724730545,0.05,North,20,Thursday
ORD-011393,CUST-3077,2025-12-10 19:46:32,Laptop,Electronics,1,1450.5322907612117,652.7395308425453,0.0,South,19,Wednesday
ORD-011394,CUST-0844,2025-07-03 09:14:52,Sci-Fi Comic,Books,3,127.72761081876276,23.696833059796777,0.05,East,9,Thursday
ORD-011395,CUST-2055,2025-10-16 17:18:21,Headphones,Electronics,1,1244.9642652099021,560.233919344456,0.0,West,17,Thursday
ORD-011396,CUST-2403,2025-04-23 18:19:27,Jacket,Clothing,2,233.0064597250048,69.90193791750143,0.0,South,18,Wednesday
ORD-011397,CUST-2263,2025-03-22 20:27:22,Blender,Home & Kitchen,5,1455.7329902711324,363.9332475677831,0.0,East,20,Saturday
ORD-011398,CUST-4870,2025-07-06 13:10:38,Laptop,Electronics,1,1827.0413659563608,822.1686146803623,0.0,South,13,Sunday
ORD-011399,CUST-0229,2025-09-16 20:43:58,Smartwatch,Electronics,4,5650.990853216888,2542.9458839476,0.0,South,20,Tuesday
ORD-011400,CUST-4766,2025-04-02 02:58:28,Smartphone,Electronics,2,4244.952480863917,1910.2286163887627,0.0,South,2,Wednesday
ORD-011401,CUST-2896,2025-05-16 09:19:00,Fiction Novel,Books,4,72.42766449256743,11.609728573073312,0.15,West,9,Friday
ORD-011402,CUST-3965,2025-04-19 05:40:11,Vacuum,Home & Kitchen,2,302.085623617135,71.94407615092295,0.05,West,5,Saturday
ORD-011403,CUST-2136,2025-02-19 11:32:04,Smartphone,Electronics,1,938.261288387302,422.21757977428587,0.0,West,11,Wednesday
ORD-011404,CUST-2243,2025-03-12 10:20:26,Coffee Maker,Home & Kitchen,4,560.6767695245187,122.85417449875484,0.15,West,10,Wednesday
ORD-011405,CUST-4407,2025-11-11 01:03:56,Vacuum,Home & Kitchen,1,310.3725131558438,77.59312828896095,0.0,East,1,Tuesday
ORD-011406,CUST-4505,2025-02-04 20:35:10,Perfume,Beauty,3,352.91442868702995,123.52005004046048,0.0,North,20,Tuesday
ORD-011407,CUST-1160,2025-01-06 17:52:51,T-Shirt,Clothing,2,121.50877946712961,35.333474029257424,0.05,South,17,Monday
ORD-011408,CUST-0998,2025-05-02 19:36:02,Sci-Fi Comic,Books,5,98.91259442504371,17.034946817646414,0.1,East,19,Friday
ORD-011409,CUST-2473,2025-05-06 20:41:46,Jeans,Clothing,4,211.36411812432348,61.462460665099336,0.05,West,20,Tuesday
ORD-011410,CUST-4525,2025-12-16 18:52:32,Hair Dryer,Beauty,1,211.38320300028943,73.9841210501013,0.0,South,18,Tuesday
ORD-011411,CUST-1582,2025-02-27 20:52:40,Smartphone,Electronics,4,3946.725518873344,1776.0264834930047,0.0,West,20,Thursday
ORD-011412,CUST-3274,2025-02-25 12:52:12,Smartphone,Electronics,1,1004.95705806841,452.2306761307845,0.1,West,12,Tuesday
ORD-011413,CUST-3529,2025-07-02 20:27:55,Fiction Novel,Books,3,70.37604970930869,14.07520994186174,0.0,South,20,Wednesday
ORD-011414,CUST-3885,2025-02-08 19:00:51,Textbook,Books,5,270.09901486864686,54.01980297372937,0.0,South,19,Saturday
ORD-011415,CUST-2804,2025-06-08 19:12:33,Headphones,Electronics,4,7640.892133372083,3438.401460017437,0.0,North,19,Sunday
ORD-011416,CUST-2003,2025-10-29 07:17:01,Cookware,Home & Kitchen,4,2098.093639602333,524.5234099005833,0.0,East,7,Wednesday
ORD-011417,CUST-4842,2025-02-23 17:38:28,Jacket,Clothing,1,79.11539979235657,22.41602994116769,0.1,South,17,Sunday
ORD-011418,CUST-3042,2025-08-17 13:28:00,Tablet,Electronics,1,1340.8822332600676,603.3970049670305,0.0,West,13,Sunday
ORD-011419,CUST-3642,2025-03-26 18:47:12,Smartwatch,Electronics,4,4724.74489673489,2126.1352035307004,0.0,West,18,Wednesday
ORD-011420,CUST-1687,2025-07-24 18:00:43,Laptop,Electronics,3,2962.3292704494847,1333.0481717022683,0.0,South,18,Thursday
ORD-011421,CUST-3363,2025-12-20 09:54:57,Blender,Home & Kitchen,4,1370.654030510044,326.43207831883944,0.05,West,9,Saturday
ORD-011422,CUST-1250,2025-02-02 18:46:58,Smartphone,Electronics,2,3627.9527994080304,1632.5787597336137,0.0,South,18,Sunday
ORD-011423,CUST-1188,2025-06-28 18:06:11,Tablet,Electronics,2,3305.7221053329595,1487.5749473998317,0.0,West,18,Saturday
ORD-011424,CUST-3572,2025-07-21 20:10:17,Perfume,Beauty,4,523.7041242236223,176.3650653635434,0.15,East,20,Monday
ORD-011425,CUST-2582,2025-03-20 06:22:09,Laptop,Electronics,3,1968.8875118262943,885.9993803218325,0.0,North,6,Thursday
ORD-011426,CUST-3425,2025-08-21 19:30:01,Blender,Home & Kitchen,1,228.65846551095444,54.45681875984573,0.05,North,19,Thursday
ORD-011427,CUST-1323,2025-11-23 20:39:34,Perfume,Beauty,1,221.80048220883518,76.17095507434998,0.05,West,20,Sunday
ORD-011428,CUST-2977,2025-11-12 07:41:52,Smartphone,Electronics,4,3994.8568135285673,1797.6855660878552,0.1,West,7,Wednesday
ORD-011429,CUST-2200,2025-07-07 20:28:09,Headphones,Electronics,5,2758.1438838903505,1237.5356110613286,0.05,South,20,Monday
ORD-011430,CUST-2966,2025-01-26 18:45:15,Jeans,Clothing,1,66.1002554366504,19.221258488815444,0.05,South,18,Sunday
ORD-011431,CUST-1425,2025-12-06 22:32:42,Jeans,Clothing,2,352.26844275158203,99.80939211294825,0.1,East,22,Saturday
ORD-011432,CUST-3574,2025-07-05 18:16:41,Jacket,Clothing,2,232.1057865683008,69.63173597049024,0.0,East,18,Saturday
